ПЭ-2М 434;12.09.2023 20:13:53;Заброшенное кладбище;27 км/ч;103759 км
ПЭ-2у 068;12.09.2023 20:14:35;Заброшенное кладбище;16 км/ч;105327 км
ПЭ-2м 421;12.09.2023 20:19:57;Алмалыксай;19 км/ч;91790 км
ПЭ-2у 068;12.09.2023 20:22:35;Заброшенное кладбище;17 км/ч;105328 км
ПЭ-2у 074;12.09.2023 20:30:03;Алмалыксай;17 км/ч;94709 км
ПЭ-2у 085;12.09.2023 20:31:01;Алмалыксай;13 км/ч;99322 км
ПЭ-2у 120;12.09.2023 20:34:16;Заброшенное кладбище;18 км/ч;111276 км
ПЭ-2у 094;12.09.2023 20:41:53;Алмалыксай;22 км/ч;96481 км
ПЭ-2у 095;12.09.2023 20:45:19;Заброшенное кладбище;12 км/ч;103710 км
ПЭ-2у 166;12.09.2023 20:47:23;Заброшенное кладбище;23 км/ч;129167 км
ПЭ-2у 095;12.09.2023 20:59:47;Заброшенное кладбище;17 км/ч;103712 км
ПЭ-2у 166;12.09.2023 21:01:53;Заброшенное кладбище;19 км/ч;129170 км
ПЭ-2у 085;12.09.2023 21:03:15;Заброшенное кладбище;22 км/ч;99324 км
ПЭ-2М 319;12.09.2023 21:06:55;Заброшенное кладбище;14 км/ч;85505 км
ПЭ-2у 166;12.09.2023 21:16:07;Алмалыксай;18 км/ч;129173 км
ПЭ-2м 210;12.09.2023 21:22:25;Заброшенное кладбище;20 км/ч;93454 км
ПЭ-2М 299;12.09.2023 21:36:40;Заброшенное кладбище;18 км/ч;90821 км
ПЭ-2м 210;12.09.2023 21:46:29;Заброшенное кладбище;18 км/ч;93456 км
ПЭ-2м 210;12.09.2023 21:51:25;Алмалыксай;19 км/ч;93456 км
ПЭ-2М 299;12.09.2023 21:57:23;Заброшенное кладбище;19 км/ч;90828 км
ПЭ-2М 387;12.09.2023 22:05:58;Заброшенное кладбище;17 км/ч;97880 км
ПЭ-2М 387;12.09.2023 22:13:20;Заброшенное кладбище;23 км/ч;97880 км
ПЭ-2М 223;12.09.2023 22:30:14;Алмалыксай;16 км/ч;114332 км
ПЭ-2м 111 (353);12.09.2023 22:35:47;Заброшенное кладбище;13 км/ч;101596 км
ПЭ-2у 143;12.09.2023 22:52:13;Заброшенное кладбище;8 км/ч;95515 км
ПЭ-2у 165;12.09.2023 23:00:03;Заброшенное кладбище;22 км/ч;130768 км
ПЭ-2у 143;12.09.2023 23:03:51;Заброшенное кладбище;23 км/ч;95516 км
ПЭ-2М 298;12.09.2023 23:06:07;Заброшенное кладбище;18 км/ч;91048 км
ПЭ-2М 434;12.09.2023 23:10:51;Заброшенное кладбище;24 км/ч;103780 км
ПЭ-2у 165;12.09.2023 23:11:19;Алмалыксай;8 км/ч;130771 км
ПЭ-2м 421;12.09.2023 23:16:41;Алмалыксай;4 км/ч;91802 км
ПЭ-2У 032;12.09.2023 23:17:35;Заброшенное кладбище;22 км/ч;128257 км
ПЭ-2М 434;12.09.2023 23:26:44;Заброшенное кладбище;17 км/ч;103784 км
ПЭ-2у 102;12.09.2023 23:34:29;Заброшенное кладбище;17 км/ч;99776 км
ПЭ-2М 434;12.09.2023 23:38:49;Алмалыксай;21 км/ч;103790 км
ПЭ-2у 074;12.09.2023 23:41:01;Алмалыксай;18 км/ч;94728 км
ПЭ-2М 356;12.09.2023 23:41:39;Заброшенное кладбище;18 км/ч;23330 км
ПЭ-2м 439;12.09.2023 23:44:27;Заброшенное кладбище;18 км/ч;99460 км
ТЭМ2 2740;12.09.2023 23:52:33;Заброшенное кладбище;19 км/ч;94983 км
ПЭ-2м 421;12.09.2023 23:55:29;Алмалыксай;16 км/ч;91806 км
ПЭ-2у 120;12.09.2023 23:59:55;Заброшенное кладбище;17 км/ч;111297 км
ПЭ-2м 361;13.09.2023 00:03:40;Заброшенное кладбище;15 км/ч;98617 км
ПЭ-2у 166;13.09.2023 00:07:51;Алмалыксай;16 км/ч;129186 км
ПЭ-2у 117;13.09.2023 00:17:27;Заброшенное кладбище;17 км/ч;98385 км
ПЭ-2м 291;13.09.2023 00:22:07;Заброшенное кладбище;20 км/ч;85484 км
ПЭ-2м 210;13.09.2023 00:24:01;Алмалыксай;16 км/ч;93470 км
ПЭ-2м 421;13.09.2023 00:36:53;Алмалыксай;15 км/ч;91812 км
ПЭ-2у 115;13.09.2023 00:38:51;Заброшенное кладбище;20 км/ч;111158 км
ПЭ-2у 165;13.09.2023 00:48:18;Алмалыксай;20 км/ч;130778 км
ТЭМ2 2740;13.09.2023 00:56:31;Алмалыксай;7 км/ч;94985 км
ТЭМ2 2740;13.09.2023 01:14:03;Заброшенное кладбище;13 км/ч;94987 км
ПЭ-2М 251;13.09.2023 01:30:05;Заброшенное кладбище;17 км/ч;22040 км
ПЭ-2М 171;13.09.2023 01:59:52;Заброшенное кладбище;13 км/ч;101930 км
ПЭ-2у 068;13.09.2023 02:00:06;Заброшенное кладбище;15 км/ч;105362 км
ПЭ-2у 094;13.09.2023 02:02:32;Алмалыксай;18 км/ч;96498 км
ПЭ-2м 340;13.09.2023 02:04:20;Заброшенное кладбище;24 км/ч;96227 км
ПЭ-2М 223;13.09.2023 02:08:45;Алмалыксай;18 км/ч;114345 км
ПЭ-2м 111 (353);13.09.2023 02:10:41;Заброшенное кладбище;17 км/ч;101621 км
ПЭ-2М 434;13.09.2023 02:19:57;Алмалыксай;16 км/ч;103801 км
ПЭ-2у 095;13.09.2023 02:20:25;Заброшенное кладбище;16 км/ч;103740 км
ПЭ-2м 414;13.09.2023 02:29:25;Алмалыксай;21 км/ч;90741 км
ПЭ-2М 319;13.09.2023 02:31:33;Заброшенное кладбище;16 км/ч;85536 км
ТЭМ2 2740;13.09.2023 02:49:05;Заброшенное кладбище;12 км/ч;94997 км
ПЭ-2у 166;13.09.2023 02:52:09;Алмалыксай;15 км/ч;129197 км
ТЭМ2 2740;13.09.2023 02:59:01;Заброшенное кладбище;18 км/ч;94999 км
ПЭ-2У 032;13.09.2023 03:03:59;Заброшенное кладбище;15 км/ч;128287 км
ПЭ-2М 387;13.09.2023 03:13:30;Заброшенное кладбище;21 км/ч;97914 км
ПЭ-2у 120;13.09.2023 03:21:45;Заброшенное кладбище;19 км/ч;111320 км
ПЭ-2м 210;13.09.2023 03:25:27;Алмалыксай;20 км/ч;93484 км
ТЭМ2 2740;13.09.2023 03:32:01;Алмалыксай;11 км/ч;95001 км
ТЭМ2 2740;13.09.2023 03:47:04;Заброшенное кладбище;12 км/ч;95002 км
ПЭ-2у 166;13.09.2023 03:55:23;Алмалыксай;20 км/ч;129201 км
ПЭ-2М 299;13.09.2023 04:02:53;Заброшенное кладбище;17 км/ч;90866 км
ПЭ-2у 074;13.09.2023 04:04:41;Алмалыксай;19 км/ч;94745 км
ПЭ-2у 113;13.09.2023 04:15:33;Заброшенное кладбище;7 км/ч;96099 км
ПЭ-2у 143;13.09.2023 04:17:23;Заброшенное кладбище;15 км/ч;95550 км
ПЭ-2у 165;13.09.2023 04:20:19;Алмалыксай;14 км/ч;130791 км
ПЭ-2у 117;13.09.2023 04:32:00;Заброшенное кладбище;17 км/ч;98406 км
ПЭ-2у 113;13.09.2023 04:35:28;Заброшенное кладбище;14 км/ч;96101 км
ПЭ-2у 102;13.09.2023 04:41:37;Заброшенное кладбище;18 км/ч;99808 км
ПЭ-2у 113;13.09.2023 04:41:57;Заброшенное кладбище;15 км/ч;96101 км
ПЭ-2у 117;13.09.2023 04:43:47;Заброшенное кладбище;15 км/ч;98409 км
ПЭ-2м 439;13.09.2023 04:51:08;Заброшенное кладбище;18 км/ч;99489 км
ПЭ-2М 298;13.09.2023 05:04:18;Заброшенное кладбище;19 км/ч;91082 км
ПЭ-2М 434;13.09.2023 05:18:50;Алмалыксай;19 км/ч;103814 км
ПЭ-2м 340;13.09.2023 05:34:00;Заброшенное кладбище;15 км/ч;96249 км
ПЭ-2м 405;13.09.2023 05:39:47;Заброшенное кладбище;16 км/ч;100746 км
ПЭ-2м 361;13.09.2023 05:41:23;Заброшенное кладбище;16 км/ч;98645 км
ПЭ-2М 356;13.09.2023 05:42:57;Заброшенное кладбище;23 км/ч;23359 км
ПЭ-2м 414;13.09.2023 05:49:00;Алмалыксай;20 км/ч;90759 км
ПЭ-2м 340;13.09.2023 05:58:18;Заброшенное кладбище;21 км/ч;96255 км
ПЭ-2у 095;13.09.2023 06:00:48;Заброшенное кладбище;21 км/ч;103768 км
ПЭ-2у 115;13.09.2023 06:10:56;Заброшенное кладбище;13 км/ч;111184 км
ПЭ-2м 340;13.09.2023 06:16:01;Алмалыксай;18 км/ч;96258 км
ПЭ-2у 094;13.09.2023 06:20:37;Алмалыксай;22 км/ч;96516 км
ТЭМ2 2740;13.09.2023 06:33:23;Заброшенное кладбище;23 км/ч;95017 км
ПЭ-2М 223;13.09.2023 06:47:19;Алмалыксай;21 км/ч;114362 км
MAN TGM 13.240 428 UBA;13.09.2023 07:01:21;Заброшенное кладбище;31 км/ч;142208 км
ПЭ-2у 166;13.09.2023 07:11:20;Алмалыксай;20 км/ч;129216 км
ПЭ-2м 291;13.09.2023 07:39:44;Заброшенное кладбище;21 км/ч;85516 км
ПЭ-2М 387;13.09.2023 07:43:30;Заброшенное кладбище;15 км/ч;97932 км
ПЭ-2М 171;13.09.2023 07:49:15;Заброшенное кладбище;19 км/ч;101962 км
ПЭ-2М 387;13.09.2023 07:53:13;Заброшенное кладбище;19 км/ч;97932 км
ПЭ-2М 251;13.09.2023 08:03:09;Заброшенное кладбище;18 км/ч;22069 км
АГД-1А 558;13.09.2023 08:29:07;Заброшенное кладбище;18 км/ч;17780 км
ПЭ-2у 068;13.09.2023 08:31:07;Заброшенное кладбище;19 км/ч;105394 км
ДГКУ 4656;13.09.2023 08:40:50;Заброшенное кладбище;16 км/ч;19045 км
ПЭ-2у 094;13.09.2023 08:40:50;Алмалыксай;12 км/ч;96521 км
MAN TGM 13.240 426 UBA;13.09.2023 08:45:32;Алмалыксай;24 км/ч;147842 км
ПЭ-2у 094;13.09.2023 08:55:57;Заброшенное кладбище;19 км/ч;96525 км
ПЭ-2у 165;13.09.2023 09:07:35;Алмалыксай;25 км/ч;130810 км
ВПР-02м 066;13.09.2023 09:11:37;Заброшенное кладбище;19 км/ч;5288 км
ДГКУ 3918;13.09.2023 09:15:29;Заброшенное кладбище;20 км/ч;14390 км
ПЭ-2м 340;13.09.2023 09:15:59;Алмалыксай;14 км/ч;96267 км
ПЭ-2м 111 (353);13.09.2023 09:18:29;Заброшенное кладбище;18 км/ч;101651 км
ТЭМ2 2740;13.09.2023 09:22:11;Заброшенное кладбище;20 км/ч;95025 км
ГАЗ-52 524 SAA;13.09.2023 09:31:45;Алмалыксай;15 км/ч;43871 км
ПЭ-2у 120;13.09.2023 09:32:13;Заброшенное кладбище;23 км/ч;111348 км
ТЭМ2 3311;13.09.2023 09:41:27;Заброшенное кладбище;7 км/ч;32878 км
ПЭ-2М 360;13.09.2023 09:45:29;Заброшенное кладбище;7 км/ч;109435 км
ПЭ-2у 102;13.09.2023 09:49:43;Заброшенное кладбище;15 км/ч;99827 км
ДГКУ 3918;13.09.2023 09:52:52;Заброшенное кладбище;17 км/ч;14393 км
ДГКУ 3918;13.09.2023 09:53:26;Заброшенное кладбище;33 км/ч;14393 км
ПЭ-2М 360;13.09.2023 09:55:14;Заброшенное кладбище;18 км/ч;109435 км
ДГКУ 3918;13.09.2023 09:57:20;Алмалыксай;37 км/ч;14396 км
ПЭ-2М 319;13.09.2023 10:01:25;Заброшенное кладбище;14 км/ч;85572 км
АГД-1А 558;13.09.2023 10:09:27;Заброшенное кладбище;18 км/ч;17792 км
ТЭМ2 2740;13.09.2023 10:21:02;Алмалыксай;23 км/ч;95028 км
ПЭ-2у 166;13.09.2023 10:24:47;Алмалыксай;19 км/ч;129233 км
ПЭ-2М 223;13.09.2023 10:45:23;Алмалыксай;30 км/ч;114375 км
ПЭ-2у 115;13.09.2023 10:49:37;Заброшенное кладбище;8 км/ч;111192 км
ПЭ-2У 032;13.09.2023 10:50:53;Заброшенное кладбище;19 км/ч;128310 км
ДГКУ 3918;13.09.2023 11:10:54;Алмалыксай;21 км/ч;14408 км
ПРМ-5У 784;13.09.2023 11:11:26;Заброшенное кладбище;26 км/ч;10687 км
ПЭ-2м 439;13.09.2023 11:28:57;Заброшенное кладбище;19 км/ч;99518 км
ПЭ-2у 068;13.09.2023 11:36:19;Заброшенное кладбище;20 км/ч;105415 км
ПЭ-2м 210;13.09.2023 11:37:11;Алмалыксай;14 км/ч;93513 км
ПЭ-2М 299;13.09.2023 11:37:23;Заброшенное кладбище;14 км/ч;90898 км
ТЭМ2 3311;13.09.2023 13:17:55;Алмалыксай;9 км/ч;32892 км
АРВ-1 288;13.09.2023 13:31:59;Заброшенное кладбище;18 км/ч;11241 км
ТЭМ2 3311;13.09.2023 13:37:55;Алмалыксай;26 км/ч;32893 км
ПЭ-2М 360;13.09.2023 13:39:07;Заброшенное кладбище;17 км/ч;109452 км
ПЭ-2М 298;13.09.2023 13:54:27;Заброшенное кладбище;20 км/ч;91105 км
ПЭ-2М 356;13.09.2023 14:01:37;Заброшенное кладбище;14 км/ч;23392 км
ТЭМ2 2740;13.09.2023 14:13:04;Алмалыксай;15 км/ч;95038 км
ПЭ-2у 166;13.09.2023 14:22:07;Алмалыксай;18 км/ч;129253 км
ПЭ-2у 074;13.09.2023 14:38:31;Алмалыксай;8 км/ч;94781 км
ПЭ-2М 298;13.09.2023 14:47:30;Заброшенное кладбище;9 км/ч;91110 км
ТЭМ2 3311;13.09.2023 15:06:32;Алмалыксай;17 км/ч;32902 км
ПЭ-2м 361;13.09.2023 15:17:54;Заброшенное кладбище;22 км/ч;98672 км
ТЭМ2 3311;13.09.2023 15:27:26;Алмалыксай;9 км/ч;32907 км
ТЭМ2 3311;13.09.2023 15:52:56;Алмалыксай;12 км/ч;32910 км
ПЭ-2у 115;13.09.2023 15:56:12;Заброшенное кладбище;12 км/ч;111207 км
MAN TGM 13.240 428 UBA;13.09.2023 16:01:32;Алмалыксай;37 км/ч;142287 км
ПЭ-2у 165;13.09.2023 16:02:34;Алмалыксай;21 км/ч;130842 км
ТЭМ2 3311;13.09.2023 16:06:49;Заброшенное кладбище;15 км/ч;32911 км
ПЭ-2м 340;13.09.2023 16:10:26;Алмалыксай;13 км/ч;96291 км
ПЭ-2М 356;13.09.2023 16:14:35;Заброшенное кладбище;17 км/ч;23399 км
ТЭМ2 2740;13.09.2023 16:40:00;Заброшенное кладбище;17 км/ч;95043 км
ПЭ-2м 291;13.09.2023 16:49:05;Заброшенное кладбище;14 км/ч;85540 км
ПЭ-2М 387;13.09.2023 16:51:57;Заброшенное кладбище;17 км/ч;97971 км
ПЭ-2М 319;13.09.2023 17:13:54;Заброшенное кладбище;10 км/ч;85579 км
ТЭМ2 2740;13.09.2023 17:25:33;Алмалыксай;9 км/ч;95045 км
ТЭМ2 2740;13.09.2023 17:35:14;Заброшенное кладбище;8 км/ч;95047 км
ТЭМ2 3311;13.09.2023 17:35:30;Заброшенное кладбище;20 км/ч;32920 км
ПЭ-2М 299;13.09.2023 17:44:11;Заброшенное кладбище;22 км/ч;90917 км
ПЭ-2М 356;13.09.2023 18:17:09;Алмалыксай;14 км/ч;23401 км
ТЭМ2 3311;13.09.2023 18:17:57;Алмалыксай;12 км/ч;32921 км
ПЭ-2м 405;13.09.2023 18:33:06;Заброшенное кладбище;6 км/ч;100783 км
MAN TGM 13.240 428 UBA;13.09.2023 18:54:04;Заброшенное кладбище;25 км/ч;142294 км
ПЭ-2м 210;13.09.2023 19:02:11;Алмалыксай;15 км/ч;93529 км
ПЭ-2у 102;13.09.2023 19:17:30;Заброшенное кладбище;16 км/ч;99858 км
ПЭ-2У 032;13.09.2023 19:19:46;Заброшенное кладбище;9 км/ч;128343 км
ПЭ-2у 113;13.09.2023 19:21:18;Заброшенное кладбище;16 км/ч;96142 км
ПЭ-2М 251;13.09.2023 19:24:20;Заброшенное кладбище;19 км/ч;22098 км
ПЭ-2у 117;13.09.2023 19:26:55;Заброшенное кладбище;27 км/ч;98455 км
ПЭ-2м 340;13.09.2023 19:29:50;Алмалыксай;14 км/ч;96305 км
ПЭ-2М 356;13.09.2023 19:30:22;Заброшенное кладбище;20 км/ч;23403 км
ПЭ-2У 032;13.09.2023 19:37:47;Заброшенное кладбище;19 км/ч;128346 км
ПЭ-2у 094;13.09.2023 19:43:01;Заброшенное кладбище;17 км/ч;96557 км
ПЭ-2М 360;13.09.2023 19:52:55;Заброшенное кладбище;18 км/ч;109470 км
ПЭ-2м 111 (353);13.09.2023 19:53:59;Заброшенное кладбище;18 км/ч;101689 км
ТЭМ2 7302;13.09.2023 20:04:39;Заброшенное кладбище;20 км/ч;89703 км
ПЭ-2М 298;13.09.2023 20:15:08;Заброшенное кладбище;12 км/ч;91113 км
ТЭМ2 7302;13.09.2023 20:17:10;Заброшенное кладбище;18 км/ч;89706 км
ПЭ-2у 166;13.09.2023 20:20:28;Алмалыксай;18 км/ч;129264 км
ПЭ-2у 068;13.09.2023 20:21:44;Заброшенное кладбище;17 км/ч;105449 км
ПЭ-2М 223;13.09.2023 20:31:07;Алмалыксай;10 км/ч;114411 км
ПЭ-2М 298;13.09.2023 20:35:27;Заброшенное кладбище;16 км/ч;91117 км
ТЭМ2 7302;13.09.2023 20:46:39;Алмалыксай;12 км/ч;89709 км
ТЭМ2 7302;13.09.2023 20:53:39;Заброшенное кладбище;11 км/ч;89710 км
ПЭ-2м 258;13.09.2023 21:14:31;Заброшенное кладбище;18 км/ч;108812 км
ПЭ-2М 298;13.09.2023 21:28:41;Заброшенное кладбище;13 км/ч;91124 км
ПЭ-2м 361;13.09.2023 21:29:12;Заброшенное кладбище;16 км/ч;98696 км
ПЭ-2м 414;13.09.2023 21:33:12;Алмалыксай;13 км/ч;90789 км
ПЭ-2М 171;13.09.2023 21:41:23;Заброшенное кладбище;25 км/ч;102008 км
ПЭ-2у 120;13.09.2023 21:43:51;Заброшенное кладбище;14 км/ч;111400 км
ПЭ-2м 421;13.09.2023 21:48:45;Заброшенное кладбище;14 км/ч;91818 км
ПЭ-2м 439;13.09.2023 21:59:32;Заброшенное кладбище;19 км/ч;99546 км
ПЭ-2м 421;13.09.2023 22:09:00;Алмалыксай;17 км/ч;91819 км
ПЭ-2у 165;13.09.2023 22:19:05;Алмалыксай;18 км/ч;130858 км
ПЭ-2м 414;13.09.2023 22:29:39;Алмалыксай;9 км/ч;90793 км
ПЭ-2у 095;13.09.2023 22:37:54;Заброшенное кладбище;20 км/ч;103823 км
ПЭ-2м 340;13.09.2023 22:40:11;Алмалыксай;16 км/ч;96319 км
ПЭ-2у 115;13.09.2023 22:40:51;Заброшенное кладбище;16 км/ч;111246 км
ПЭ-2м 414;13.09.2023 22:41:09;Заброшенное кладбище;14 км/ч;90798 км
ПЭ-2м 210;13.09.2023 23:04:40;Алмалыксай;21 км/ч;93540 км
ПЭ-2у 102;13.09.2023 23:26:39;Заброшенное кладбище;19 км/ч;99874 км
ПЭ-2у 074;13.09.2023 23:30:39;Алмалыксай;16 км/ч;94799 км
ПЭ-2М 387;13.09.2023 23:36:12;Заброшенное кладбище;16 км/ч;98002 км
ПЭ-2М 319;13.09.2023 23:43:48;Заброшенное кладбище;16 км/ч;85615 км
ПЭ-2м 291;13.09.2023 23:48:43;Заброшенное кладбище;20 км/ч;85563 км
ПЭ-2М 360;14.09.2023 00:16:38;Заброшенное кладбище;18 км/ч;109497 км
ПЭ-2М 299;14.09.2023 00:34:59;Заброшенное кладбище;19 км/ч;90950 км
ПЭ-2у 165;14.09.2023 00:35:07;Алмалыксай;21 км/ч;130870 км
ТЭМ2 7302;14.09.2023 00:47:39;Заброшенное кладбище;16 км/ч;89721 км
ТЭМ2 7302;14.09.2023 01:06:39;Алмалыксай;11 км/ч;89722 км
ПЭ-2м 111 (353);14.09.2023 01:15:57;Заброшенное кладбище;20 км/ч;101711 км
ПЭ-2м 421;14.09.2023 01:17:54;Алмалыксай;16 км/ч;91833 км
ПЭ-2М 298;14.09.2023 01:19:20;Заброшенное кладбище;14 км/ч;91145 км
ТЭМ2 7302;14.09.2023 01:20:40;Заброшенное кладбище;12 км/ч;89723 км
ТЭМ2 7302;14.09.2023 01:36:40;Алмалыксай;12 км/ч;89726 км
ПЭ-2у 117;14.09.2023 01:43:40;Заброшенное кладбище;19 км/ч;98478 км
ПЭ-2М 434;14.09.2023 01:44:59;Алмалыксай;22 км/ч;103883 км
ПЭ-2у 166;14.09.2023 01:48:25;Алмалыксай;18 км/ч;129278 км
ПЭ-2М 298;14.09.2023 01:50:25;Заброшенное кладбище;25 км/ч;91148 км
ПЭ-2у 094;14.09.2023 01:55:11;Заброшенное кладбище;25 км/ч;96585 км
ПЭ-2м 340;14.09.2023 02:08:22;Алмалыксай;18 км/ч;96335 км
ПЭ-2М 356;14.09.2023 02:08:44;Заброшенное кладбище;19 км/ч;23437 км
ПЭ-2М 251;14.09.2023 02:15:25;Заброшенное кладбище;18 км/ч;22127 км
ПЭ-2у 115;14.09.2023 02:42:22;Заброшенное кладбище;25 км/ч;111264 км
ПЭ-2у 068;14.09.2023 02:42:36;Заброшенное кладбище;20 км/ч;105479 км
ПЭ-2У 032;14.09.2023 02:45:24;Заброшенное кладбище;16 км/ч;128378 км
ПЭ-2м 210;14.09.2023 03:00:55;Алмалыксай;18 км/ч;93553 км
ПЭ-2м 439;14.09.2023 03:02:49;Заброшенное кладбище;20 км/ч;99570 км
ПЭ-2у 113;14.09.2023 03:21:42;Заброшенное кладбище;10 км/ч;96175 км
ТЭМ2 7302;14.09.2023 03:32:09;Алмалыксай;12 км/ч;89736 км
ПЭ-2М 171;14.09.2023 03:36:45;Заброшенное кладбище;16 км/ч;102038 км
ПЭ-2у 120;14.09.2023 03:43:15;Заброшенное кладбище;23 км/ч;111433 км
ПЭ-2М 223;14.09.2023 03:48:35;Алмалыксай;12 км/ч;114442 км
ПЭ-2м 361;14.09.2023 03:49:19;Заброшенное кладбище;16 км/ч;98728 км
ПЭ-2у 074;14.09.2023 04:01:34;Алмалыксай;15 км/ч;94817 км
ПЭ-2у 165;14.09.2023 04:06:01;Алмалыксай;17 км/ч;130881 км
ТЭМ2 7302;14.09.2023 04:17:09;Алмалыксай;8 км/ч;89743 км
ПЭ-2М 299;14.09.2023 04:35:21;Заброшенное кладбище;18 км/ч;90976 км
ПЭ-2у 143;14.09.2023 04:37:29;Заброшенное кладбище;16 км/ч;95643 км
ПЭ-2м 258;14.09.2023 04:55:42;Заброшенное кладбище;17 км/ч;108841 км
ПЭ-2у 353 (111);14.09.2023 05:32:24;Заброшенное кладбище;16 км/ч;101368 км
ПЭ-2М 387;14.09.2023 05:41:16;Заброшенное кладбище;18 км/ч;98033 км
ПЭ-2М 434;14.09.2023 05:51:01;Алмалыксай;17 км/ч;103901 км
ПЭ-2у 095;14.09.2023 05:51:13;Заброшенное кладбище;16 км/ч;103854 км
ПЭ-2М 360;14.09.2023 06:00:17;Заброшенное кладбище;20 км/ч;109524 км
ТЭМ2 7302;14.09.2023 06:10:40;Заброшенное кладбище;12 км/ч;89748 км
ПЭ-2м 414;14.09.2023 06:18:43;Заброшенное кладбище;19 км/ч;90825 км
ТЭМ2 7302;14.09.2023 06:19:39;Алмалыксай;13 км/ч;89749 км
ПЭ-2у 166;14.09.2023 06:44:17;Алмалыксай;18 км/ч;129292 км
MAN TGM 13.240 428 UBA;14.09.2023 07:11:10;Заброшенное кладбище;25 км/ч;142341 км
ПЭ-2М 319;14.09.2023 07:27:41;Заброшенное кладбище;21 км/ч;85644 км
ПЭ-2м 111 (353);14.09.2023 07:29:41;Заброшенное кладбище;4 км/ч;101743 км
ПЭ-2у 094;14.09.2023 07:37:47;Заброшенное кладбище;3 км/ч;96608 км
ПЭ-2м 210;14.09.2023 07:39:31;Алмалыксай;16 км/ч;93566 км
ПЭ-2м 111 (353);14.09.2023 07:42:54;Заброшенное кладбище;19 км/ч;101744 км
ПЭ-2М 356;14.09.2023 07:52:12;Заброшенное кладбище;16 км/ч;23455 км
ПЭ-2м 291;14.09.2023 07:54:28;Заброшенное кладбище;11 км/ч;85598 км
ПЭ-2у 094;14.09.2023 07:57:56;Заброшенное кладбище;16 км/ч;96610 км
ПЭ-2М 356;14.09.2023 07:57:58;Заброшенное кладбище;22 км/ч;23457 км
ТЭМ2 2740;14.09.2023 08:04:35;Заброшенное кладбище;24 км/ч;95083 км
ПЭ-2У 032;14.09.2023 08:04:55;Заброшенное кладбище;22 км/ч;128401 км
ПЭ-2М 298;14.09.2023 08:18:40;Заброшенное кладбище;18 км/ч;91178 км
ПЭ-2м 210;14.09.2023 08:24:26;Алмалыксай;7 км/ч;93572 км
ПЭ-2м 210;14.09.2023 08:33:51;Заброшенное кладбище;18 км/ч;93572 км
ДММ 2166;14.09.2023 08:44:33;Заброшенное кладбище;22 км/ч;20642 км
ДГКУ 3918;14.09.2023 08:49:35;Заброшенное кладбище;20 км/ч;14420 км
ПЭ-2м 421;14.09.2023 08:54:25;Алмалыксай;15 км/ч;91868 км
MAN TGM 13.240 426 UBA;14.09.2023 08:56:27;Алмалыксай;33 км/ч;147932 км
ПЭ-2м 258;14.09.2023 09:07:11;Заброшенное кладбище;11 км/ч;108856 км
ТЭМ2 2740;14.09.2023 09:08:35;Алмалыксай;8 км/ч;95084 км
ПЭ-2у 165;14.09.2023 09:09:19;Алмалыксай;19 км/ч;130895 км
ТЭМ2 2740;14.09.2023 09:16:37;Заброшенное кладбище;12 км/ч;95085 км
ПЭ-2у 117;14.09.2023 09:18:25;Заброшенное кладбище;18 км/ч;98512 км
ТЭМ2 7302;14.09.2023 09:24:11;Заброшенное кладбище;17 км/ч;89754 км
ПЭ-2м 291;14.09.2023 09:24:53;Заброшенное кладбище;16 км/ч;85602 км
ДГКУ 4656;14.09.2023 09:31:43;Заброшенное кладбище;15 км/ч;19055 км
ПЭ-2у 102;14.09.2023 09:34:40;Заброшенное кладбище;18 км/ч;99920 км
ДГКУ 3918;14.09.2023 09:34:48;Заброшенное кладбище;26 км/ч;14427 км
ДГКУ 4656;14.09.2023 09:35:00;Алмалыксай;13 км/ч;19057 км
ПЭ-2у 102;14.09.2023 09:38:58;Заброшенное кладбище;24 км/ч;99925 км
ПЭ-2у 143;14.09.2023 09:47:47;Заброшенное кладбище;19 км/ч;95666 км
ПЭ-2М 387;14.09.2023 09:57:38;Заброшенное кладбище;14 км/ч;98058 км
ПЭ-2м 361;14.09.2023 09:58:04;Заброшенное кладбище;16 км/ч;98762 км
ТЭМ2 7302;14.09.2023 10:03:10;Алмалыксай;12 км/ч;89755 км
ДГКУ 4656;14.09.2023 10:19:55;Алмалыксай;23 км/ч;19062 км
ПЭ-2у 068;14.09.2023 10:31:17;Заброшенное кладбище;19 км/ч;105517 км
ПЭ-2м 258;14.09.2023 10:43:33;Заброшенное кладбище;20 км/ч;108863 км
ПЭ-2м 439;14.09.2023 10:50:15;Заброшенное кладбище;19 км/ч;99598 км
ТЭМ2 7302;14.09.2023 10:51:41;Заброшенное кладбище;11 км/ч;89758 км
ПЭ-2м 258;14.09.2023 10:59:36;Заброшенное кладбище;18 км/ч;108871 км
ПЭ-2М 434;14.09.2023 11:00:18;Алмалыксай;18 км/ч;103920 км
ПЭ-2у 113;14.09.2023 11:02:22;Заброшенное кладбище;18 км/ч;96213 км
ДГКУ 4656;14.09.2023 11:12:10;Алмалыксай;13 км/ч;19070 км
ПЭ-2у 166;14.09.2023 11:13:08;Алмалыксай;11 км/ч;129310 км
ТЭМ2 2740;14.09.2023 11:19:39;Заброшенное кладбище;19 км/ч;95094 км
ПЭ-2у 353 (111);14.09.2023 11:20:03;Заброшенное кладбище;18 км/ч;101402 км
